bench,variant,unit,kvmoff_median,kvmoff_MAD%,nvhe_median,nvhe_MAD%,vhe_median,vhe_MAD%,pkvm_median,pkvm_MAD%,nvhe_vs_kvmoff_%,vhe_vs_kvmoff_%,pkvm_vs_kvmoff_%,pkvm_vs_vhe_%,pkvm_vs_nvhe_%
par_mem,sz16.777216MB,parallel,12.355000,1.821125,12.360000,1.779935,11.910000,4.324097,11.745000,4.938272,0.040469,-3.601781,-4.937272,-1.385390,-4.975728
par_mem,sz2.097152MB,parallel,4.820000,3.008299,4.720000,1.694915,4.755000,0.841220,4.810000,1.039501,-2.074689,-1.348548,-0.207469,1.156677,1.906780
par_mem,sz33.554432MB,parallel,12.135000,5.067985,11.915000,2.140159,12.740000,2.472527,12.285000,3.296703,-1.812938,4.985579,1.236094,-3.571429,3.105329
par_mem,sz4.194304MB,parallel,8.495000,1.294879,8.510000,1.762632,8.230000,1.944107,8.335000,3.719256,0.176574,-3.119482,-1.883461,1.275820,-2.056404
par_mem,sz8.388608MB,parallel,9.260000,9.503240,10.195000,5.885238,10.045000,6.022897,9.660000,4.865424,10.097192,8.477322,4.319654,-3.832753,-5.247670
par_ops,double_add,parallel,4,0,4,0,4,0,4,0,0,0,0,0,0
par_ops,double_div,parallel,2.400000,0,2.400000,0,2.400000,0,2.400000,0,0,0,0,0,0
par_ops,double_mul,parallel,5.820000,0,5.820000,0,5.820000,0,5.820000,0,0,0,0,0,0
par_ops,float_add,parallel,4,0,4,0,4,0,4,0,0,0,0,0,0
par_ops,float_div,parallel,5.330000,0,5.330000,0,5.330000,0,5.330000,0,0,0,0,0,0
par_ops,float_mul,parallel,5.820000,0,5.820000,0,5.820000,0,5.820000,0,0,0,0,0,0
par_ops,int64_add,parallel,1.640000,0.609756,1.655000,0.604230,1.640000,0,1.640000,1.219512,0.914634,0,0,0,-0.906344
par_ops,int64_bit,parallel,1.905000,0.262467,1.900000,0,1.910000,0.261780,1.910000,0.261780,-0.262467,0.262467,0.262467,0,0.526316
par_ops,int64_div,parallel,1,0,1,0,1,0,1,0,0,0,0,0,0
par_ops,int64_mod,parallel,1.670000,0,1.670000,0,1.670000,0,1.670000,0,0,0,0,0,0
par_ops,int64_mul,parallel,1.380000,0,1.380000,0,1.380000,0,1.380000,0,0,0,0,0,0
par_ops,integer_add,parallel,1.695000,0.884956,1.685000,0.890208,1.705000,0.293255,1.695000,0.294985,-0.589971,0.589971,0,-0.586510,0.593472
par_ops,integer_bit,parallel,2.780000,0,2.780000,0,2.780000,0,2.780000,0,0,0,0,0,0
par_ops,integer_div,parallel,1,0,1,0,1,0,1,0,0,0,0,0,0
par_ops,integer_mod,parallel,1.320000,0.757576,1.325000,0.377358,1.310000,1.526718,1.310000,1.526718,0.378788,-0.757576,-0.757576,0,-1.132075
par_ops,integer_mul,parallel,2.100000,0,2.100000,0,2.100000,0,2.100000,0,0,0,0,0,0
stream,add_bw,MB/s,19147.340000,0.063612,19144.480000,0.018726,19071.030000,0.037229,19108.035000,0.037340,-0.014937,-0.398541,-0.205277,0.194038,-0.190368
stream,add_lat,ns,1.250000,0,1.250000,0,1.260000,0,1.260000,0,0,0.800000,0.800000,0,0.800000
stream,copy_bw,MB/s,14334.510000,0.037776,14336.910000,0.062949,14358.625000,0.029460,14355,0.067363,0.016743,0.168230,0.142942,-0.025246,0.126178
stream,copy_lat,ns,1.120000,0,1.120000,0,1.110000,0,1.110000,0,0,-0.892857,-0.892857,0,-0.892857
stream,scale_bw,MB/s,14365.880000,0.008423,14363.460000,0.012636,14363.460000,0.008424,14362.250000,0.008425,-0.016845,-0.016845,-0.025268,-0.008424,-0.008424
stream,scale_lat,ns,1.110000,0,1.110000,0,1.110000,0,1.110000,0,0,0,0,0,0
stream,triad_bw,MB/s,18641.905000,0.149153,18639.190000,0.076398,18612.760000,0.141677,18609.400000,0.141649,-0.014564,-0.156341,-0.174365,-0.018052,-0.159825
stream,triad_lat,ns,1.290000,0,1.290000,0,1.290000,0,1.290000,0,0,0,0,0,0
stream2,copy_bw,MB/s,14358.625000,0.016819,14357.420000,0.012607,14355.605000,0.025251,14355,0.012609,-0.008392,-0.021033,-0.025246,-0.004214,-0.016855
stream2,copy_lat,ns,1.110000,0,1.110000,0,1.110000,0,1.110000,0,0,0,0,0,0
stream2,daxpy_bw,MB/s,17841.580000,0.153322,17836.620000,0.156952,17811.790000,0.104369,17827.295000,0.038284,-0.027800,-0.166970,-0.080066,0.087049,-0.052280
stream2,daxpy_lat,ns,1.350000,0.370370,1.345000,0.371747,1.350000,0,1.350000,0,-0.370370,0,0,0,0.371747
stream2,fill_bw,MB/s,7195.965000,0.004238,7196.270000,0.008338,7195.965000,0.004238,7195.660000,0,0.004238,0,-0.004238,-0.004238,-0.008477
stream2,fill_lat,ns,1.110000,0,1.110000,0,1.110000,0,1.110000,0,0,0,0,0,0
stream2,sum_bw,MB/s,7186.870000,0.021011,7186.870000,0.012662,7186.570000,0.008418,7185.360000,0.004175,0,-0.004174,-0.021011,-0.016837,-0.021011
stream2,sum_lat,ns,1.110000,0,1.110000,0,1.110000,0,1.110000,0,0,0,0,0,0
tlb,effective,pages,48,0,48,0,48,0,48,0,0,0,0,0,0
