pair,mode,project,scenario,rep,metric,value,unit,higher_better
3,protected,rabbitmq,q2-reliable,4,consumer_p99,7163578.0,us,False
3,protected,rabbitmq,q2-reliable,4,confirm_p95,160515.0,us,False
3,protected,rabbitmq,q2-reliable,4,confirm_p99,202844.0,us,False
3,protected,rabbitmq,q2-reliable,5,published,50642.0,msg/s,True
3,protected,rabbitmq,q2-reliable,5,received,50027.0,msg/s,True
3,protected,rabbitmq,q2-reliable,5,consumer_p95,7846141.0,us,False
3,protected,rabbitmq,q2-reliable,5,consumer_p99,7914043.0,us,False
3,protected,rabbitmq,q2-reliable,5,confirm_p95,160634.0,us,False
3,protected,rabbitmq,q2-reliable,5,confirm_p99,204283.0,us,False
3,protected,rabbitmq,q3-rate50,1,published,24403.0,msg/s,True
3,protected,rabbitmq,q3-rate50,1,received,24406.0,msg/s,True
3,protected,rabbitmq,q3-rate50,1,consumer_p95,820.0,us,False
3,protected,rabbitmq,q3-rate50,1,consumer_p99,929.0,us,False
3,protected,rabbitmq,q3-rate50,1,confirm_p95,961.0,us,False
3,protected,rabbitmq,q3-rate50,1,confirm_p99,1095.0,us,False
3,protected,rabbitmq,q3-rate50,2,published,24402.0,msg/s,True
3,protected,rabbitmq,q3-rate50,2,received,24401.0,msg/s,True
3,protected,rabbitmq,q3-rate50,2,consumer_p95,812.0,us,False
3,protected,rabbitmq,q3-rate50,2,consumer_p99,924.0,us,False
3,protected,rabbitmq,q3-rate50,2,confirm_p95,952.0,us,False
3,protected,rabbitmq,q3-rate50,2,confirm_p99,1081.0,us,False
3,protected,rabbitmq,q3-rate50,3,published,24401.0,msg/s,True
3,protected,rabbitmq,q3-rate50,3,received,24398.0,msg/s,True
3,protected,rabbitmq,q3-rate50,3,consumer_p95,815.0,us,False
3,protected,rabbitmq,q3-rate50,3,consumer_p99,924.0,us,False
3,protected,rabbitmq,q3-rate50,3,confirm_p95,957.0,us,False
3,protected,rabbitmq,q3-rate50,3,confirm_p99,1093.0,us,False
3,protected,rabbitmq,q3-rate50,4,published,24403.0,msg/s,True
3,protected,rabbitmq,q3-rate50,4,received,24399.0,msg/s,True
3,protected,rabbitmq,q3-rate50,4,consumer_p95,840.0,us,False
3,protected,rabbitmq,q3-rate50,4,consumer_p99,950.0,us,False
3,protected,rabbitmq,q3-rate50,4,confirm_p95,984.0,us,False
3,protected,rabbitmq,q3-rate50,4,confirm_p99,1130.0,us,False
3,protected,rabbitmq,q3-rate50,5,published,24405.0,msg/s,True
3,protected,rabbitmq,q3-rate50,5,received,24401.0,msg/s,True
3,protected,rabbitmq,q3-rate50,5,consumer_p95,849.0,us,False
3,protected,rabbitmq,q3-rate50,5,consumer_p99,957.0,us,False
3,protected,rabbitmq,q3-rate50,5,confirm_p95,991.0,us,False
3,protected,rabbitmq,q3-rate50,5,confirm_p99,1140.0,us,False
3,protected,rabbitmq,q3-rate70,1,published,34174.0,msg/s,True
3,protected,rabbitmq,q3-rate70,1,received,34170.0,msg/s,True
3,protected,rabbitmq,q3-rate70,1,consumer_p95,968.0,us,False
3,protected,rabbitmq,q3-rate70,1,consumer_p99,1239.0,us,False
3,protected,rabbitmq,q3-rate70,1,confirm_p95,1314.0,us,False
3,protected,rabbitmq,q3-rate70,1,confirm_p99,1893.0,us,False
3,protected,rabbitmq,q3-rate70,2,published,34174.0,msg/s,True
3,protected,rabbitmq,q3-rate70,2,received,34174.0,msg/s,True
3,protected,rabbitmq,q3-rate70,2,consumer_p95,1029.0,us,False
3,protected,rabbitmq,q3-rate70,2,consumer_p99,1472.0,us,False
3,protected,rabbitmq,q3-rate70,2,confirm_p95,1468.0,us,False
3,protected,rabbitmq,q3-rate70,2,confirm_p99,2076.0,us,False
3,protected,rabbitmq,q3-rate70,3,published,34175.0,msg/s,True
3,protected,rabbitmq,q3-rate70,3,received,34176.0,msg/s,True
3,protected,rabbitmq,q3-rate70,3,consumer_p95,1106.0,us,False
3,protected,rabbitmq,q3-rate70,3,consumer_p99,1639.0,us,False
3,protected,rabbitmq,q3-rate70,3,confirm_p95,1626.0,us,False
3,protected,rabbitmq,q3-rate70,3,confirm_p99,2167.0,us,False
3,protected,rabbitmq,q3-rate70,4,published,34175.0,msg/s,True
3,protected,rabbitmq,q3-rate70,4,received,34174.0,msg/s,True
3,protected,rabbitmq,q3-rate70,4,consumer_p95,1026.0,us,False
3,protected,rabbitmq,q3-rate70,4,consumer_p99,1461.0,us,False
3,protected,rabbitmq,q3-rate70,4,confirm_p95,1455.0,us,False
3,protected,rabbitmq,q3-rate70,4,confirm_p99,2049.0,us,False
3,protected,rabbitmq,q3-rate70,5,published,34176.0,msg/s,True
3,protected,rabbitmq,q3-rate70,5,received,34174.0,msg/s,True
3,protected,rabbitmq,q3-rate70,5,consumer_p95,1046.0,us,False
3,protected,rabbitmq,q3-rate70,5,consumer_p99,1513.0,us,False
3,protected,rabbitmq,q3-rate70,5,confirm_p95,1500.0,us,False
3,protected,rabbitmq,q3-rate70,5,confirm_p99,2093.0,us,False
3,protected,rabbitmq,q3-rate85,1,published,41469.0,msg/s,True
3,protected,rabbitmq,q3-rate85,1,received,41468.0,msg/s,True
3,protected,rabbitmq,q3-rate85,1,consumer_p95,2337.0,us,False
3,protected,rabbitmq,q3-rate85,1,consumer_p99,3178.0,us,False
3,protected,rabbitmq,q3-rate85,1,confirm_p95,3100.0,us,False
3,protected,rabbitmq,q3-rate85,1,confirm_p99,4208.0,us,False
3,protected,rabbitmq,q3-rate85,2,published,41469.0,msg/s,True
3,protected,rabbitmq,q3-rate85,2,received,41472.0,msg/s,True
3,protected,rabbitmq,q3-rate85,2,consumer_p95,2343.0,us,False
3,protected,rabbitmq,q3-rate85,2,consumer_p99,3219.0,us,False
3,protected,rabbitmq,q3-rate85,2,confirm_p95,3123.0,us,False
3,protected,rabbitmq,q3-rate85,2,confirm_p99,4212.0,us,False
3,protected,rabbitmq,q3-rate85,3,published,41473.0,msg/s,True
3,protected,rabbitmq,q3-rate85,3,received,41472.0,msg/s,True
3,protected,rabbitmq,q3-rate85,3,consumer_p95,2159.0,us,False
3,protected,rabbitmq,q3-rate85,3,consumer_p99,2981.0,us,False
3,protected,rabbitmq,q3-rate85,3,confirm_p95,2897.0,us,False
3,protected,rabbitmq,q3-rate85,3,confirm_p99,3869.0,us,False
3,protected,rabbitmq,q3-rate85,4,published,41472.0,msg/s,True
3,protected,rabbitmq,q3-rate85,4,received,41471.0,msg/s,True
3,protected,rabbitmq,q3-rate85,4,consumer_p95,2061.0,us,False
3,protected,rabbitmq,q3-rate85,4,consumer_p99,2830.0,us,False
3,protected,rabbitmq,q3-rate85,4,confirm_p95,2772.0,us,False
3,protected,rabbitmq,q3-rate85,4,confirm_p99,3720.0,us,False
3,protected,rabbitmq,q3-rate85,5,published,41468.0,msg/s,True
3,protected,rabbitmq,q3-rate85,5,received,41470.0,msg/s,True
3,protected,rabbitmq,q3-rate85,5,consumer_p95,2231.0,us,False
3,protected,rabbitmq,q3-rate85,5,consumer_p99,3040.0,us,False
3,protected,rabbitmq,q3-rate85,5,confirm_p95,2986.0,us,False
3,protected,rabbitmq,q3-rate85,5,confirm_p99,3989.0,us,False
3,protected,rabbitmq,q4-join-late,1,published,10009.0,msg/s,True
3,protected,rabbitmq,q4-join-late,1,received,10008.0,msg/s,True
3,protected,rabbitmq,q4-join-late,1,consumer_p95,595.0,us,False
3,protected,rabbitmq,q4-join-late,1,consumer_p99,684.0,us,False
3,protected,rabbitmq,q4-join-late,1,confirm_p95,763.0,us,False
3,protected,rabbitmq,q4-join-late,1,confirm_p99,885.0,us,False
3,protected,rabbitmq,q4-join-late,2,published,10008.0,msg/s,True
3,protected,rabbitmq,q4-join-late,2,received,10007.0,msg/s,True
3,protected,rabbitmq,q4-join-late,2,consumer_p95,394.0,us,False
3,protected,rabbitmq,q4-join-late,2,consumer_p99,669.0,us,False
3,protected,rabbitmq,q4-join-late,2,confirm_p95,724.0,us,False
3,protected,rabbitmq,q4-join-late,2,confirm_p99,861.0,us,False
3,protected,rabbitmq,q4-join-late,3,published,10009.0,msg/s,True
3,protected,rabbitmq,q4-join-late,3,received,10006.0,msg/s,True
3,protected,rabbitmq,q4-join-late,3,consumer_p95,358.0,us,False
3,protected,rabbitmq,q4-join-late,3,consumer_p99,662.0,us,False
3,protected,rabbitmq,q4-join-late,3,confirm_p95,692.0,us,False
3,protected,rabbitmq,q4-join-late,3,confirm_p99,856.0,us,False
3,protected,rabbitmq,q4-join-late,4,published,10009.0,msg/s,True
3,protected,rabbitmq,q4-join-late,4,received,10007.0,msg/s,True
3,protected,rabbitmq,q4-join-late,4,consumer_p95,587.0,us,False
3,protected,rabbitmq,q4-join-late,4,consumer_p99,673.0,us,False
3,protected,rabbitmq,q4-join-late,4,confirm_p95,754.0,us,False
3,protected,rabbitmq,q4-join-late,4,confirm_p99,876.0,us,False
3,protected,rabbitmq,q4-join-late,5,published,10009.0,msg/s,True
3,protected,rabbitmq,q4-join-late,5,received,10008.0,msg/s,True
3,protected,rabbitmq,q4-join-late,5,consumer_p95,589.0,us,False
3,protected,rabbitmq,q4-join-late,5,consumer_p99,668.0,us,False
3,protected,rabbitmq,q4-join-late,5,confirm_p95,761.0,us,False
3,protected,rabbitmq,q4-join-late,5,confirm_p99,881.0,us,False
3,protected,rabbitmq,q5-backlog,1,fill_time,17.46,s,False
3,protected,rabbitmq,q5-backlog,1,drain_time,14.82,s,False
3,protected,rabbitmq,q5-backlog,2,fill_time,17.63,s,False
3,protected,rabbitmq,q5-backlog,2,drain_time,13.84,s,False
3,protected,rabbitmq,q5-backlog,3,fill_time,17.52,s,False
3,protected,rabbitmq,q5-backlog,3,drain_time,12.82,s,False
3,protected,rabbitmq,q5-backlog,4,fill_time,17.62,s,False
3,protected,rabbitmq,q5-backlog,4,drain_time,17.88,s,False
3,protected,rabbitmq,q5-backlog,5,fill_time,17.6,s,False
3,protected,rabbitmq,q5-backlog,5,drain_time,15.79,s,False
3,protected,rabbitmq,q1-one-fast,1,published,70939.0,msg/s,True
3,protected,rabbitmq,q1-one-fast,1,received,70978.0,msg/s,True
3,protected,rabbitmq,q1-one-fast,1,consumer_p95,13616.0,us,False
3,protected,rabbitmq,q1-one-fast,1,consumer_p99,15740.0,us,False
3,protected,rabbitmq,q1-one-fast,2,published,61938.0,msg/s,True
3,protected,rabbitmq,q1-one-fast,2,received,62044.0,msg/s,True
3,protected,rabbitmq,q1-one-fast,2,consumer_p95,18015.0,us,False
3,protected,rabbitmq,q1-one-fast,2,consumer_p99,20241.0,us,False
3,protected,rabbitmq,q1-one-fast,3,published,71306.0,msg/s,True
3,protected,rabbitmq,q1-one-fast,3,received,71320.0,msg/s,True
3,protected,rabbitmq,q1-one-fast,3,consumer_p95,13759.0,us,False
3,protected,rabbitmq,q1-one-fast,3,consumer_p99,15797.0,us,False
3,protected,rabbitmq,q1-one-fast,4,published,69157.0,msg/s,True
3,protected,rabbitmq,q1-one-fast,4,received,69159.0,msg/s,True
3,protected,rabbitmq,q1-one-fast,4,consumer_p95,14550.0,us,False
3,protected,rabbitmq,q1-one-fast,4,consumer_p99,16694.0,us,False
3,protected,rabbitmq,q1-one-fast,5,published,65587.0,msg/s,True
3,protected,rabbitmq,q1-one-fast,5,received,65552.0,msg/s,True
3,protected,rabbitmq,q1-one-fast,5,consumer_p95,14814.0,us,False
3,protected,rabbitmq,q1-one-fast,5,consumer_p99,16881.0,us,False
3,protected,geekbench,cpu,1,wall_time,400.33,s,False
3,protected,geekbench,cpu,2,wall_time,400.12,s,False
3,protected,geekbench,cpu,3,wall_time,400.24,s,False
3,protected,geekbench,cpu,4,wall_time,400.18,s,False
3,protected,geekbench,cpu,5,wall_time,400.87,s,False
4,nvhe,redis,r4-bgsave,1,throughput,93932.92,ops/s,True
4,nvhe,redis,r4-bgsave,1,latency_avg,0.721,ms,False
4,nvhe,redis,r4-bgsave,1,latency_p50,0.735,ms,False
4,nvhe,redis,r4-bgsave,1,latency_p95,0.887,ms,False
4,nvhe,redis,r4-bgsave,1,latency_p99,1.471,ms,False
4,nvhe,redis,r4-bgsave,2,throughput,93935.9,ops/s,True
4,nvhe,redis,r4-bgsave,2,latency_avg,0.72,ms,False
4,nvhe,redis,r4-bgsave,2,latency_p50,0.735,ms,False
4,nvhe,redis,r4-bgsave,2,latency_p95,0.887,ms,False
4,nvhe,redis,r4-bgsave,2,latency_p99,1.471,ms,False
4,nvhe,redis,r4-bgsave,3,throughput,93936.65,ops/s,True
4,nvhe,redis,r4-bgsave,3,latency_avg,0.723,ms,False
4,nvhe,redis,r4-bgsave,3,latency_p50,0.743,ms,False
4,nvhe,redis,r4-bgsave,3,latency_p95,0.887,ms,False
4,nvhe,redis,r4-bgsave,3,latency_p99,1.487,ms,False
4,nvhe,redis,r4-bgsave,4,throughput,93935.62,ops/s,True
4,nvhe,redis,r4-bgsave,4,latency_avg,0.723,ms,False
4,nvhe,redis,r4-bgsave,4,latency_p50,0.743,ms,False
4,nvhe,redis,r4-bgsave,4,latency_p95,0.887,ms,False
4,nvhe,redis,r4-bgsave,4,latency_p99,1.479,ms,False
4,nvhe,redis,r4-bgsave,5,throughput,93933.72,ops/s,True
4,nvhe,redis,r4-bgsave,5,latency_avg,0.722,ms,False
4,nvhe,redis,r4-bgsave,5,latency_p50,0.735,ms,False
4,nvhe,redis,r4-bgsave,5,latency_p95,0.887,ms,False
4,nvhe,redis,r4-bgsave,5,latency_p99,1.471,ms,False
4,nvhe,redis,r1-steady,1,throughput,94002.84,ops/s,True
4,nvhe,redis,r1-steady,1,latency_avg,0.69,ms,False
4,nvhe,redis,r1-steady,1,latency_p50,0.719,ms,False
4,nvhe,redis,r1-steady,1,latency_p95,0.775,ms,False
4,nvhe,redis,r1-steady,1,latency_p99,1.431,ms,False
4,nvhe,redis,r1-steady,2,throughput,94004.57,ops/s,True
4,nvhe,redis,r1-steady,2,latency_avg,0.69,ms,False
4,nvhe,redis,r1-steady,2,latency_p50,0.719,ms,False
4,nvhe,redis,r1-steady,2,latency_p95,0.783,ms,False
4,nvhe,redis,r1-steady,2,latency_p99,1.431,ms,False
4,nvhe,redis,r1-steady,3,throughput,94004.44,ops/s,True
4,nvhe,redis,r1-steady,3,latency_avg,0.686,ms,False
4,nvhe,redis,r1-steady,3,latency_p50,0.711,ms,False
4,nvhe,redis,r1-steady,3,latency_p95,0.775,ms,False
4,nvhe,redis,r1-steady,3,latency_p99,1.423,ms,False
4,nvhe,redis,r1-steady,4,throughput,94001.84,ops/s,True
4,nvhe,redis,r1-steady,4,latency_avg,0.687,ms,False
4,nvhe,redis,r1-steady,4,latency_p50,0.719,ms,False
4,nvhe,redis,r1-steady,4,latency_p95,0.775,ms,False
4,nvhe,redis,r1-steady,4,latency_p99,1.431,ms,False
4,nvhe,redis,r1-steady,5,throughput,94003.29,ops/s,True
4,nvhe,redis,r1-steady,5,latency_avg,0.688,ms,False
4,nvhe,redis,r1-steady,5,latency_p50,0.719,ms,False
4,nvhe,redis,r1-steady,5,latency_p95,0.775,ms,False
4,nvhe,redis,r1-steady,5,latency_p99,1.431,ms,False
4,nvhe,redis,r2-pipeline,1,throughput,631568.74,ops/s,True
4,nvhe,redis,r2-pipeline,1,latency_avg,2.531,ms,False
4,nvhe,redis,r2-pipeline,1,latency_p50,2.079,ms,False
4,nvhe,redis,r2-pipeline,1,latency_p95,3.583,ms,False
4,nvhe,redis,r2-pipeline,1,latency_p99,3.775,ms,False
4,nvhe,redis,r2-pipeline,2,throughput,635175.59,ops/s,True
4,nvhe,redis,r2-pipeline,2,latency_avg,2.517,ms,False
4,nvhe,redis,r2-pipeline,2,latency_p50,2.063,ms,False
4,nvhe,redis,r2-pipeline,2,latency_p95,3.567,ms,False
4,nvhe,redis,r2-pipeline,2,latency_p99,3.743,ms,False
4,nvhe,redis,r2-pipeline,3,throughput,631095.02,ops/s,True
4,nvhe,redis,r2-pipeline,3,latency_avg,2.533,ms,False
4,nvhe,redis,r2-pipeline,3,latency_p50,2.079,ms,False
4,nvhe,redis,r2-pipeline,3,latency_p95,3.583,ms,False
4,nvhe,redis,r2-pipeline,3,latency_p99,3.775,ms,False
4,nvhe,redis,r2-pipeline,4,throughput,630952.6,ops/s,True
4,nvhe,redis,r2-pipeline,4,latency_avg,2.534,ms,False
4,nvhe,redis,r2-pipeline,4,latency_p50,2.079,ms,False
4,nvhe,redis,r2-pipeline,4,latency_p95,3.599,ms,False
4,nvhe,redis,r2-pipeline,4,latency_p99,3.791,ms,False
4,nvhe,redis,r2-pipeline,5,throughput,632072.82,ops/s,True
4,nvhe,redis,r2-pipeline,5,latency_avg,2.529,ms,False
4,nvhe,redis,r2-pipeline,5,latency_p50,2.079,ms,False
4,nvhe,redis,r2-pipeline,5,latency_p95,3.583,ms,False
4,nvhe,redis,r2-pipeline,5,latency_p99,3.775,ms,False
4,nvhe,redis,r3-ttl-eviction,1,throughput,93932.49,ops/s,True
4,nvhe,redis,r3-ttl-eviction,1,latency_avg,0.824,ms,False
4,nvhe,redis,r3-ttl-eviction,1,latency_p50,0.839,ms,False
4,nvhe,redis,r3-ttl-eviction,1,latency_p95,0.975,ms,False
4,nvhe,redis,r3-ttl-eviction,1,latency_p99,1.695,ms,False
4,nvhe,redis,r3-ttl-eviction,2,throughput,93932.99,ops/s,True
4,nvhe,redis,r3-ttl-eviction,2,latency_avg,0.823,ms,False
4,nvhe,redis,r3-ttl-eviction,2,latency_p50,0.839,ms,False
4,nvhe,redis,r3-ttl-eviction,2,latency_p95,0.975,ms,False
4,nvhe,redis,r3-ttl-eviction,2,latency_p99,1.695,ms,False
4,nvhe,redis,r3-ttl-eviction,3,throughput,93934.95,ops/s,True
4,nvhe,redis,r3-ttl-eviction,3,latency_avg,0.823,ms,False
4,nvhe,redis,r3-ttl-eviction,3,latency_p50,0.839,ms,False
4,nvhe,redis,r3-ttl-eviction,3,latency_p95,0.975,ms,False
4,nvhe,redis,r3-ttl-eviction,3,latency_p99,1.695,ms,False
4,nvhe,redis,r3-ttl-eviction,4,throughput,93935.64,ops/s,True
4,nvhe,redis,r3-ttl-eviction,4,latency_avg,0.825,ms,False
4,nvhe,redis,r3-ttl-eviction,4,latency_p50,0.839,ms,False
4,nvhe,redis,r3-ttl-eviction,4,latency_p95,0.975,ms,False
4,nvhe,redis,r3-ttl-eviction,4,latency_p99,1.695,ms,False
4,nvhe,redis,r3-ttl-eviction,5,throughput,93935.02,ops/s,True
4,nvhe,redis,r3-ttl-eviction,5,latency_avg,0.823,ms,False
4,nvhe,redis,r3-ttl-eviction,5,latency_p50,0.839,ms,False
4,nvhe,redis,r3-ttl-eviction,5,latency_p95,0.975,ms,False
4,nvhe,redis,r3-ttl-eviction,5,latency_p99,1.695,ms,False
4,nvhe,rabbitmq,q2-reliable,1,published,51729.0,msg/s,True
4,nvhe,rabbitmq,q2-reliable,1,received,50797.0,msg/s,True
4,nvhe,rabbitmq,q2-reliable,1,consumer_p95,8101395.0,us,False
4,nvhe,rabbitmq,q2-reliable,1,consumer_p99,8147237.0,us,False
4,nvhe,rabbitmq,q2-reliable,1,confirm_p95,158128.0,us,False
4,nvhe,rabbitmq,q2-reliable,1,confirm_p99,199808.0,us,False
4,nvhe,rabbitmq,q2-reliable,2,published,51480.0,msg/s,True
4,nvhe,rabbitmq,q2-reliable,2,received,50401.0,msg/s,True
4,nvhe,rabbitmq,q2-reliable,2,consumer_p95,10970725.0,us,False
4,nvhe,rabbitmq,q2-reliable,2,consumer_p99,11049976.0,us,False
4,nvhe,rabbitmq,q2-reliable,2,confirm_p95,158786.0,us,False
4,nvhe,rabbitmq,q2-reliable,2,confirm_p99,202294.0,us,False
4,nvhe,rabbitmq,q2-reliable,3,published,52174.0,msg/s,True
4,nvhe,rabbitmq,q2-reliable,3,received,51797.0,msg/s,True
4,nvhe,rabbitmq,q2-reliable,3,consumer_p95,5643080.0,us,False
4,nvhe,rabbitmq,q2-reliable,3,consumer_p99,5700103.0,us,False
4,nvhe,rabbitmq,q2-reliable,3,confirm_p95,155801.0,us,False
4,nvhe,rabbitmq,q2-reliable,3,confirm_p99,194795.0,us,False
4,nvhe,rabbitmq,q2-reliable,4,published,52297.0,msg/s,True
4,nvhe,rabbitmq,q2-reliable,4,received,52200.0,msg/s,True
4,nvhe,rabbitmq,q2-reliable,4,consumer_p95,7284835.0,us,False
4,nvhe,rabbitmq,q2-reliable,4,consumer_p99,7352692.0,us,False
4,nvhe,rabbitmq,q2-reliable,4,confirm_p95,155033.0,us,False
4,nvhe,rabbitmq,q2-reliable,4,confirm_p99,195761.0,us,False
4,nvhe,rabbitmq,q2-reliable,5,published,51834.0,msg/s,True
4,nvhe,rabbitmq,q2-reliable,5,received,50310.0,msg/s,True
4,nvhe,rabbitmq,q2-reliable,5,consumer_p95,11481655.0,us,False
4,nvhe,rabbitmq,q2-reliable,5,consumer_p99,11551375.0,us,False
4,nvhe,rabbitmq,q2-reliable,5,confirm_p95,159721.0,us,False
4,nvhe,rabbitmq,q2-reliable,5,confirm_p99,204996.0,us,False
4,nvhe,rabbitmq,q3-rate50,1,published,24402.0,msg/s,True
4,nvhe,rabbitmq,q3-rate50,1,received,24398.0,msg/s,True
4,nvhe,rabbitmq,q3-rate50,1,consumer_p95,814.0,us,False
4,nvhe,rabbitmq,q3-rate50,1,consumer_p99,921.0,us,False
4,nvhe,rabbitmq,q3-rate50,1,confirm_p95,952.0,us,False
4,nvhe,rabbitmq,q3-rate50,1,confirm_p99,1075.0,us,False
4,nvhe,rabbitmq,q3-rate50,2,published,24401.0,msg/s,True
4,nvhe,rabbitmq,q3-rate50,2,received,24402.0,msg/s,True
4,nvhe,rabbitmq,q3-rate50,2,consumer_p95,809.0,us,False
4,nvhe,rabbitmq,q3-rate50,2,consumer_p99,913.0,us,False
4,nvhe,rabbitmq,q3-rate50,2,confirm_p95,943.0,us,False
4,nvhe,rabbitmq,q3-rate50,2,confirm_p99,1064.0,us,False
4,nvhe,rabbitmq,q3-rate50,3,published,24401.0,msg/s,True
4,nvhe,rabbitmq,q3-rate50,3,received,24404.0,msg/s,True
4,nvhe,rabbitmq,q3-rate50,3,consumer_p95,801.0,us,False
4,nvhe,rabbitmq,q3-rate50,3,consumer_p99,910.0,us,False
4,nvhe,rabbitmq,q3-rate50,3,confirm_p95,940.0,us,False
4,nvhe,rabbitmq,q3-rate50,3,confirm_p99,1057.0,us,False
4,nvhe,rabbitmq,q3-rate50,4,published,24403.0,msg/s,True
4,nvhe,rabbitmq,q3-rate50,4,received,24400.0,msg/s,True
4,nvhe,rabbitmq,q3-rate50,4,consumer_p95,810.0,us,False
4,nvhe,rabbitmq,q3-rate50,4,consumer_p99,916.0,us,False
4,nvhe,rabbitmq,q3-rate50,4,confirm_p95,950.0,us,False
4,nvhe,rabbitmq,q3-rate50,4,confirm_p99,1068.0,us,False
4,nvhe,rabbitmq,q3-rate50,5,published,24403.0,msg/s,True
4,nvhe,rabbitmq,q3-rate50,5,received,24405.0,msg/s,True
4,nvhe,rabbitmq,q3-rate50,5,consumer_p95,806.0,us,False
4,nvhe,rabbitmq,q3-rate50,5,consumer_p99,910.0,us,False
4,nvhe,rabbitmq,q3-rate50,5,confirm_p95,945.0,us,False
4,nvhe,rabbitmq,q3-rate50,5,confirm_p99,1058.0,us,False
4,nvhe,rabbitmq,q3-rate70,1,published,34173.0,msg/s,True
4,nvhe,rabbitmq,q3-rate70,1,received,34168.0,msg/s,True
4,nvhe,rabbitmq,q3-rate70,1,consumer_p95,1026.0,us,False
4,nvhe,rabbitmq,q3-rate70,1,consumer_p99,1378.0,us,False
4,nvhe,rabbitmq,q3-rate70,1,confirm_p95,1459.0,us,False
4,nvhe,rabbitmq,q3-rate70,1,confirm_p99,2024.0,us,False
4,nvhe,rabbitmq,q3-rate70,2,published,34174.0,msg/s,True
4,nvhe,rabbitmq,q3-rate70,2,received,34171.0,msg/s,True
4,nvhe,rabbitmq,q3-rate70,2,consumer_p95,1063.0,us,False
4,nvhe,rabbitmq,q3-rate70,2,consumer_p99,1612.0,us,False
4,nvhe,rabbitmq,q3-rate70,2,confirm_p95,1558.0,us,False
4,nvhe,rabbitmq,q3-rate70,2,confirm_p99,2154.0,us,False
4,nvhe,rabbitmq,q3-rate70,3,published,34173.0,msg/s,True
4,nvhe,rabbitmq,q3-rate70,3,received,34175.0,msg/s,True
4,nvhe,rabbitmq,q3-rate70,3,consumer_p95,1021.0,us,False
4,nvhe,rabbitmq,q3-rate70,3,consumer_p99,1434.0,us,False
4,nvhe,rabbitmq,q3-rate70,3,confirm_p95,1424.0,us,False
4,nvhe,rabbitmq,q3-rate70,3,confirm_p99,2018.0,us,False
4,nvhe,rabbitmq,q3-rate70,4,published,34173.0,msg/s,True
4,nvhe,rabbitmq,q3-rate70,4,received,34170.0,msg/s,True
4,nvhe,rabbitmq,q3-rate70,4,consumer_p95,1031.0,us,False
4,nvhe,rabbitmq,q3-rate70,4,consumer_p99,1522.0,us,False
4,nvhe,rabbitmq,q3-rate70,4,confirm_p95,1458.0,us,False
4,nvhe,rabbitmq,q3-rate70,4,confirm_p99,2084.0,us,False
4,nvhe,rabbitmq,q3-rate70,5,published,34171.0,msg/s,True
4,nvhe,rabbitmq,q3-rate70,5,received,34175.0,msg/s,True
4,nvhe,rabbitmq,q3-rate70,5,consumer_p95,1032.0,us,False
4,nvhe,rabbitmq,q3-rate70,5,consumer_p99,1439.0,us,False
4,nvhe,rabbitmq,q3-rate70,5,confirm_p95,1458.0,us,False
4,nvhe,rabbitmq,q3-rate70,5,confirm_p99,2042.0,us,False
4,nvhe,rabbitmq,q3-rate85,1,published,41465.0,msg/s,True
4,nvhe,rabbitmq,q3-rate85,1,received,41468.0,msg/s,True
4,nvhe,rabbitmq,q3-rate85,1,consumer_p95,1874.0,us,False
4,nvhe,rabbitmq,q3-rate85,1,consumer_p99,2557.0,us,False
4,nvhe,rabbitmq,q3-rate85,1,confirm_p95,2511.0,us,False
4,nvhe,rabbitmq,q3-rate85,1,confirm_p99,3375.0,us,False
4,nvhe,rabbitmq,q3-rate85,2,published,41468.0,msg/s,True
4,nvhe,rabbitmq,q3-rate85,2,received,41469.0,msg/s,True
4,nvhe,rabbitmq,q3-rate85,2,consumer_p95,1979.0,us,False
4,nvhe,rabbitmq,q3-rate85,2,consumer_p99,2730.0,us,False
4,nvhe,rabbitmq,q3-rate85,2,confirm_p95,2652.0,us,False
4,nvhe,rabbitmq,q3-rate85,2,confirm_p99,3560.0,us,False
4,nvhe,rabbitmq,q3-rate85,3,published,41475.0,msg/s,True
4,nvhe,rabbitmq,q3-rate85,3,received,41475.0,msg/s,True
4,nvhe,rabbitmq,q3-rate85,3,consumer_p95,1721.0,us,False
4,nvhe,rabbitmq,q3-rate85,3,consumer_p99,2371.0,us,False
4,nvhe,rabbitmq,q3-rate85,3,confirm_p95,2334.0,us,False
4,nvhe,rabbitmq,q3-rate85,3,confirm_p99,3147.0,us,False
4,nvhe,rabbitmq,q3-rate85,4,published,41470.0,msg/s,True
4,nvhe,rabbitmq,q3-rate85,4,received,41471.0,msg/s,True
4,nvhe,rabbitmq,q3-rate85,4,consumer_p95,1807.0,us,False
4,nvhe,rabbitmq,q3-rate85,4,consumer_p99,2479.0,us,False
4,nvhe,rabbitmq,q3-rate85,4,confirm_p95,2429.0,us,False
4,nvhe,rabbitmq,q3-rate85,4,confirm_p99,3289.0,us,False
4,nvhe,rabbitmq,q3-rate85,5,published,41468.0,msg/s,True
4,nvhe,rabbitmq,q3-rate85,5,received,41468.0,msg/s,True
4,nvhe,rabbitmq,q3-rate85,5,consumer_p95,1976.0,us,False
4,nvhe,rabbitmq,q3-rate85,5,consumer_p99,2721.0,us,False
