summary_order,category,bench,variant,unit,direction,n90_vhe_vm_mean,n90_nvhe_vm_mean,n90_pkvm_np_vm_mean,n90_pkvm_pvm_mean,kunpeng_regular_vm_mean,kunpeng_virtcca_cvm_mean,hygon_regular_vm_mean,hygon_csv_cvm_mean,n90_pkvm_pvm_over_nvhe_vm_ratio,n90_pkvm_pvm_over_nvhe_vm_delta_pct,n90_pkvm_pvm_over_vhe_vm_ratio,n90_pkvm_pvm_over_vhe_vm_delta_pct,n90_pkvm_np_over_nvhe_vm_ratio,n90_pkvm_np_over_nvhe_vm_delta_pct,kunpeng_virtcca_over_regular_vm_ratio,kunpeng_virtcca_over_regular_vm_delta_pct,hygon_csv_over_regular_vm_ratio,hygon_csv_over_regular_vm_delta_pct
13,Memory latencies,lat_mem_rd_load,stride1024_sz0.00391MB,ns,lower-is-better,2.225000,2.225600,2.226000,2.231200,1.383300,1.404600,0.905000,0.904700,1.002516,0.251618,1.002787,0.278652,1.000180,0.017973,1.015398,1.539796,0.999669,-0.033149
13,Memory latencies,lat_mem_rd_load,stride1024_sz0.00586MB,ns,lower-is-better,2.225000,2.225800,2.226000,2.226300,1.383100,1.387000,0.905000,0.904700,1.000225,0.022464,1.000584,0.058427,1.000090,0.008986,1.002820,0.281975,0.999669,-0.033149
13,Memory latencies,lat_mem_rd_load,stride1024_sz0.00781MB,ns,lower-is-better,2.225000,2.225800,2.226000,2.231800,1.383800,1.386900,0.905000,0.904700,1.002696,0.269566,1.003056,0.305618,1.000090,0.008986,1.002240,0.224021,0.999669,-0.033149
13,Memory latencies,lat_mem_rd_load,stride1024_sz0.01172MB,ns,lower-is-better,2.225000,2.225900,2.226000,2.226500,1.383400,1.413100,0.905000,0.904700,1.000270,0.026955,1.000674,0.067416,1.000045,0.004493,1.021469,2.146884,0.999669,-0.033149
13,Memory latencies,lat_mem_rd_load,stride1024_sz0.01562MB,ns,lower-is-better,2.225000,2.225800,2.226000,2.230000,1.384200,1.388500,0.905000,0.904700,1.001887,0.188696,1.002247,0.224719,1.000090,0.008986,1.003106,0.310649,0.999669,-0.033149
13,Memory latencies,lat_mem_rd_load,stride1024_sz0.02344MB,ns,lower-is-better,2.225000,2.226000,2.226000,2.226200,1.384100,1.388600,0.904900,0.904800,1.000090,0.008985,1.000539,0.053933,1.000000,0.000000,1.003251,0.325121,0.999889,-0.011051
13,Memory latencies,lat_mem_rd_load,stride1024_sz0.03125MB,ns,lower-is-better,2.225000,2.225900,2.226000,2.232100,1.384200,1.393800,0.905000,0.904900,1.002785,0.278539,1.003191,0.319101,1.000045,0.004493,1.006935,0.693541,0.999890,-0.011050
13,Memory latencies,lat_mem_rd_load,stride1024_sz0.04688MB,ns,lower-is-better,2.225000,2.226000,2.226000,2.226200,1.382900,1.397600,1.380000,1.380000,1.000090,0.008985,1.000539,0.053933,1.000000,0.000000,1.010630,1.062984,1.000000,0.000000
13,Memory latencies,lat_mem_rd_load,stride1024_sz0.06250MB,ns,lower-is-better,2.225000,2.226000,2.226000,2.232600,1.383300,1.390600,2.714200,2.714400,1.002965,0.296496,1.003416,0.341573,1.000000,0.000000,1.005277,0.527724,1.000074,0.007369
13,Memory latencies,lat_mem_rd_load,stride1024_sz0.09375MB,ns,lower-is-better,7.806300,7.813600,7.834800,7.822300,2.828700,2.844000,1.232500,1.232600,1.001113,0.111344,1.002050,0.204963,1.002713,0.271322,1.005409,0.540885,1.000081,0.008114
13,Memory latencies,lat_mem_rd_load,stride1024_sz0.12500MB,ns,lower-is-better,7.821800,7.812400,7.840400,7.841700,3.531300,3.541400,2.714300,2.714600,1.003750,0.375045,1.002544,0.254417,1.003584,0.358405,1.002860,0.286014,1.000111,0.011053
13,Memory latencies,lat_mem_rd_load,stride1024_sz0.18750MB,ns,lower-is-better,7.798900,7.773700,7.491300,7.792000,2.931500,2.964400,2.747200,2.747800,1.002354,0.235409,0.999115,-0.088474,0.963672,-3.632762,1.011223,1.122292,1.000218,0.021840
13,Memory latencies,lat_mem_rd_load,stride1024_sz0.25000MB,ns,lower-is-better,7.661800,7.135300,7.005100,7.251300,2.847900,2.852000,2.830600,2.768300,1.016257,1.625720,0.946423,-5.357749,0.981753,-1.824731,1.001440,0.143966,0.977991,-2.200947
13,Memory latencies,lat_mem_rd_load,stride1024_sz0.37500MB,ns,lower-is-better,6.002700,5.731900,5.788400,5.726300,2.453000,2.399400,3.759200,4.005900,0.999023,-0.097699,0.953954,-4.604595,1.009857,0.985712,0.978149,-2.185079,1.065626,6.562567
13,Memory latencies,lat_mem_rd_load,stride1024_sz0.50000MB,ns,lower-is-better,5.852400,5.926700,5.830500,5.857500,2.262700,2.294000,5.066000,5.448100,0.988324,-1.167597,1.000871,0.087144,0.983768,-1.623163,1.013833,1.383303,1.075424,7.542440
13,Memory latencies,lat_mem_rd_load,stride1024_sz0.75000MB,ns,lower-is-better,6.126500,6.096100,6.121700,6.051800,2.550900,2.646400,7.598200,7.816500,0.992733,-0.726694,0.987807,-1.219293,1.004199,0.419941,1.037438,3.743777,1.028730,2.873049
13,Memory latencies,lat_mem_rd_load,stride1024_sz1.00000MB,ns,lower-is-better,6.281400,6.341300,6.220200,6.201700,2.674100,2.789200,8.484800,8.818300,0.977986,-2.201441,0.987312,-1.268825,0.980903,-1.909703,1.043043,4.304252,1.039306,3.930558
13,Memory latencies,lat_mem_rd_load,stride1024_sz1.50000MB,ns,lower-is-better,6.533600,6.499500,6.527700,6.479700,2.934900,2.822400,8.664400,8.958700,0.996954,-0.304639,0.991750,-0.824966,1.004339,0.433880,0.961668,-3.833180,1.033967,3.396658
13,Memory latencies,lat_mem_rd_load,stride1024_sz12.00000MB,ns,lower-is-better,11.316400,10.972700,10.975800,10.786600,3.896400,4.097500,18.325700,17.460500,0.983040,-1.696027,0.953183,-4.681701,1.000283,0.028252,1.051612,5.161174,0.952788,-4.721238
13,Memory latencies,lat_mem_rd_load,stride1024_sz16.00000MB,ns,lower-is-better,11.867700,11.065800,11.323600,11.065100,4.155500,4.107000,32.836600,36.032900,0.999937,-0.006326,0.932371,-6.762894,1.023297,2.329701,0.988329,-1.167128,1.097340,9.733955
13,Memory latencies,lat_mem_rd_load,stride1024_sz2.00000MB,ns,lower-is-better,6.523400,6.582500,6.543800,6.486100,3.229100,3.185600,8.664400,8.958800,0.985355,-1.464489,0.994282,-0.571788,0.994121,-0.587923,0.986529,-1.347125,1.033978,3.397812
13,Memory latencies,lat_mem_rd_load,stride1024_sz24.00000MB,ns,lower-is-better,11.839500,11.222600,11.331000,11.185400,4.330600,4.196900,84.856300,86.189200,0.996685,-0.331474,0.944753,-5.524727,1.009659,0.965908,0.969127,-3.087332,1.015708,1.570773
13,Memory latencies,lat_mem_rd_load,stride1024_sz3.00000MB,ns,lower-is-better,6.583300,6.408400,6.516500,6.553400,3.900300,4.120200,8.665900,8.960100,1.022627,2.262655,0.995458,-0.454180,1.016868,1.686849,1.056380,5.638028,1.033949,3.394916
13,Memory latencies,lat_mem_rd_load,stride1024_sz32.00000MB,ns,lower-is-better,11.741000,11.257700,11.419200,11.259100,4.495900,4.313400,85.856300,86.972700,1.000124,0.012436,0.958956,-4.104420,1.014346,1.434574,0.959407,-4.059254,1.013003,1.300312
13,Memory latencies,lat_mem_rd_load,stride1024_sz4.00000MB,ns,lower-is-better,6.617700,6.457100,6.513700,6.617100,4.041100,4.055500,8.658800,8.958700,1.024779,2.477893,0.999909,-0.009067,1.008766,0.876554,1.003563,0.356339,1.034635,3.463528
13,Memory latencies,lat_mem_rd_load,stride1024_sz48.00000MB,ns,lower-is-better,11.549100,11.376800,11.408100,11.237600,4.648800,4.695000,85.778800,86.896200,0.987765,-1.223543,0.973028,-2.697180,1.002751,0.275121,1.009938,0.993805,1.013027,1.302653
13,Memory latencies,lat_mem_rd_load,stride1024_sz6.00000MB,ns,lower-is-better,10.030000,9.854600,10.075400,8.617000,4.095700,4.100100,8.869200,8.989600,0.874414,-12.558602,0.859123,-14.087737,1.022406,2.240578,1.001074,0.107430,1.013575,1.357507
13,Memory latencies,lat_mem_rd_load,stride1024_sz64.00000MB,ns,lower-is-better,11.465300,11.401600,11.461700,11.333100,4.912400,5.592400,85.775700,86.904200,0.993992,-0.600793,0.988470,-1.153044,1.005271,0.527119,1.138425,13.842521,1.013156,1.315641
13,Memory latencies,lat_mem_rd_load,stride1024_sz8.00000MB,ns,lower-is-better,11.666800,11.181800,11.437000,10.285400,4.474200,4.172900,11.238900,9.660900,0.919834,-8.016598,0.881596,-11.840436,1.022823,2.282280,0.932658,-6.734165,0.859595,-14.040520
13,Memory latencies,lat_mem_rd_load,stride128_sz0.00049MB,ns,lower-is-better,2.225000,2.225500,2.226000,2.230500,1.381100,1.393700,0.905000,0.904500,1.002247,0.224669,1.002472,0.247191,1.000225,0.022467,1.009123,0.912316,0.999448,-0.055249
13,Memory latencies,lat_mem_rd_load,stride128_sz0.00098MB,ns,lower-is-better,2.225000,2.225900,2.226000,2.227600,1.381000,1.389800,0.905000,0.904500,1.000764,0.076374,1.001169,0.116854,1.000045,0.004493,1.006372,0.637219,0.999448,-0.055249
13,Memory latencies,lat_mem_rd_load,stride128_sz0.00195MB,ns,lower-is-better,2.225000,2.225800,2.226000,2.230800,1.381400,1.389700,0.905000,0.904500,1.002246,0.224638,1.002607,0.260674,1.000090,0.008986,1.006008,0.600840,0.999448,-0.055249
13,Memory latencies,lat_mem_rd_load,stride128_sz0.00293MB,ns,lower-is-better,2.225000,2.225800,2.226000,2.227100,1.384000,1.395400,0.905000,0.904500,1.000584,0.058406,1.000944,0.094382,1.000090,0.008986,1.008237,0.823699,0.999448,-0.055249
13,Memory latencies,lat_mem_rd_load,stride128_sz0.00391MB,ns,lower-is-better,2.225000,2.225700,2.226000,2.228000,1.384600,1.395300,0.904900,0.904600,1.001033,0.103338,1.001348,0.134831,1.000135,0.013479,1.007728,0.772786,0.999668,-0.033153
13,Memory latencies,lat_mem_rd_load,stride128_sz0.00586MB,ns,lower-is-better,2.225000,2.225800,2.226000,2.227300,1.384100,1.388300,0.905000,0.904500,1.000674,0.067391,1.001034,0.103371,1.000090,0.008986,1.003034,0.303446,0.999448,-0.055249
13,Memory latencies,lat_mem_rd_load,stride128_sz0.00781MB,ns,lower-is-better,2.225000,2.226000,2.226000,2.228700,1.384300,1.403200,0.905000,0.904600,1.001213,0.121294,1.001663,0.166292,1.000000,0.000000,1.013653,1.365311,0.999558,-0.044199
13,Memory latencies,lat_mem_rd_load,stride128_sz0.01172MB,ns,lower-is-better,2.225000,2.226000,2.226000,2.226400,1.384600,1.389200,0.905000,0.904700,1.000180,0.017969,1.000629,0.062921,1.000000,0.000000,1.003322,0.332226,0.999669,-0.033149
13,Memory latencies,lat_mem_rd_load,stride128_sz0.01562MB,ns,lower-is-better,2.225000,2.225800,2.226000,2.230200,1.384500,1.395700,0.905000,0.904900,1.001977,0.197682,1.002337,0.233708,1.000090,0.008986,1.008090,0.808956,0.999890,-0.011050
13,Memory latencies,lat_mem_rd_load,stride128_sz0.02344MB,ns,lower-is-better,2.225000,2.226000,2.226000,2.226200,1.384100,1.389400,0.905100,0.905200,1.000090,0.008985,1.000539,0.053933,1.000000,0.000000,1.003829,0.382920,1.000110,0.011049
13,Memory latencies,lat_mem_rd_load,stride128_sz0.03125MB,ns,lower-is-better,2.225000,2.226000,2.226000,2.230900,1.384700,1.393200,0.905200,0.905200,1.002201,0.220126,1.002652,0.265169,1.000000,0.000000,1.006139,0.613851,1.000000,0.000000
13,Memory latencies,lat_mem_rd_load,stride128_sz0.04688MB,ns,lower-is-better,2.225300,2.226000,2.226000,2.226200,1.384200,1.395800,2.205500,2.205300,1.000090,0.008985,1.000404,0.040444,1.000000,0.000000,1.008380,0.838029,0.999909,-0.009068
13,Memory latencies,lat_mem_rd_load,stride128_sz0.06250MB,ns,lower-is-better,2.225900,2.226000,2.226000,2.229700,1.384900,1.394800,2.205400,2.205200,1.001662,0.166217,1.001707,0.170717,1.000000,0.000000,1.007149,0.714853,0.999909,-0.009069
13,Memory latencies,lat_mem_rd_load,stride128_sz0.09375MB,ns,lower-is-better,3.468000,3.472300,3.460700,3.466500,1.571700,1.571600,2.205300,2.205400,0.998330,-0.167036,0.999567,-0.043253,0.996659,-0.334073,0.999936,-0.006363,1.000045,0.004535
13,Memory latencies,lat_mem_rd_load,stride128_sz0.12500MB,ns,lower-is-better,3.465500,3.464200,3.463100,3.473100,1.684100,1.690600,2.205900,2.205700,1.002569,0.256914,1.002193,0.219305,0.999682,-0.031753,1.003860,0.385963,0.999909,-0.009067
13,Memory latencies,lat_mem_rd_load,stride128_sz0.18750MB,ns,lower-is-better,3.453900,3.485300,3.495800,3.482800,1.688600,1.682300,2.206400,2.205800,0.999283,-0.071730,1.008367,0.836735,1.003013,0.301265,0.996269,-0.373090,0.999728,-0.027194
13,Memory latencies,lat_mem_rd_load,stride128_sz0.25000MB,ns,lower-is-better,3.469700,3.507200,3.487500,3.490600,1.640700,1.642400,2.250800,2.248400,0.995267,-0.473312,1.006024,0.602358,0.994383,-0.561702,1.001036,0.103614,0.998934,-0.106629
13,Memory latencies,lat_mem_rd_load,stride128_sz0.37500MB,ns,lower-is-better,3.691800,3.691200,3.706100,3.687400,1.654800,1.645500,2.559800,2.577300,0.998971,-0.102948,0.998808,-0.119183,1.004037,0.403663,0.994380,-0.562001,1.006836,0.683647
13,Memory latencies,lat_mem_rd_load,stride128_sz0.50000MB,ns,lower-is-better,3.878400,3.935000,3.927100,3.935000,1.639700,1.626600,2.956300,2.924500,1.000000,0.000000,1.014594,1.459365,0.997992,-0.200762,0.992011,-0.798927,0.989243,-1.075669
13,Memory latencies,lat_mem_rd_load,stride128_sz0.75000MB,ns,lower-is-better,4.212100,4.216600,4.222600,4.218400,1.760300,1.721700,3.616300,3.635500,1.000427,0.042688,1.001496,0.149569,1.001423,0.142295,0.978072,-2.192808,1.005309,0.530929
13,Memory latencies,lat_mem_rd_load,stride128_sz1.00000MB,ns,lower-is-better,4.363700,4.368400,4.366900,4.399800,2.129700,1.704600,3.849400,3.848700,1.007188,0.718799,1.008273,0.827280,0.999657,-0.034338,0.800394,-19.960558,0.999818,-0.018185
13,Memory latencies,lat_mem_rd_load,stride128_sz1.50000MB,ns,lower-is-better,4.518100,4.524900,4.517100,4.510500,2.589300,1.761800,3.810700,3.809700,0.996818,-0.318239,0.998318,-0.168212,0.998276,-0.172380,0.680416,-31.958444,0.999738,-0.026242
13,Memory latencies,lat_mem_rd_load,stride128_sz12.00000MB,ns,lower-is-better,9.531400,9.210900,9.364900,9.224700,3.276000,2.881100,6.431600,6.974200,1.001498,0.149822,0.967822,-3.217785,1.016719,1.671932,0.879457,-12.054335,1.084365,8.436470
13,Memory latencies,lat_mem_rd_load,stride128_sz16.00000MB,ns,lower-is-better,9.295500,9.234900,9.298200,9.180500,3.410900,4.599000,12.304700,13.637000,0.994109,-0.589070,0.987628,-1.237158,1.006854,0.685443,1.348324,34.832449,1.108276,10.827570
13,Memory latencies,lat_mem_rd_load,stride128_sz2.00000MB,ns,lower-is-better,4.675400,4.682900,4.689600,4.592400,2.824100,1.809500,3.777500,3.811200,0.980674,-1.932563,0.982248,-1.775249,1.001431,0.143074,0.640735,-35.926490,1.008921,0.892124
13,Memory latencies,lat_mem_rd_load,stride128_sz24.00000MB,ns,lower-is-better,9.344900,9.106600,9.419900,9.075200,3.564000,6.333100,23.681500,23.865900,0.996552,-0.344805,0.971139,-2.886066,1.034404,3.440362,1.776964,77.696409,1.007787,0.778667
13,Memory latencies,lat_mem_rd_load,stride128_sz3.00000MB,ns,lower-is-better,5.125300,5.121700,5.142500,4.668300,2.774300,2.061800,3.802200,3.814600,0.911475,-8.852529,0.910834,-8.916551,1.004061,0.406115,0.743178,-25.682154,1.003261,0.326127
13,Memory latencies,lat_mem_rd_load,stride128_sz32.00000MB,ns,lower-is-better,9.130300,9.008500,9.125700,9.049900,3.646700,6.994800,23.655300,23.946000,1.004596,0.459566,0.991194,-0.880584,1.013010,1.300994,1.918118,91.811775,1.012289,1.228900
13,Memory latencies,lat_mem_rd_load,stride128_sz4.00000MB,ns,lower-is-better,5.359700,5.350200,5.360300,4.762000,2.853300,2.160600,3.810100,3.810100,0.890060,-10.993982,0.888483,-11.151744,1.001888,0.188778,0.757228,-24.277153,1.000000,0.000000
13,Memory latencies,lat_mem_rd_load,stride128_sz48.00000MB,ns,lower-is-better,9.034400,8.920700,8.995400,8.940000,3.737200,8.291300,23.673900,23.931900,1.002164,0.216351,0.989551,-1.044895,1.008374,0.837378,2.218586,121.858611,1.010898,1.089808
13,Memory latencies,lat_mem_rd_load,stride128_sz6.00000MB,ns,lower-is-better,8.379300,8.203700,8.475300,6.919900,2.944600,2.447200,3.803000,3.809700,0.843510,-15.649036,0.825833,-17.416729,1.033107,3.310701,0.831081,-16.891938,1.001762,0.176177
13,Memory latencies,lat_mem_rd_load,stride128_sz64.00000MB,ns,lower-is-better,9.013100,8.866600,8.969000,8.934800,3.797000,8.651800,23.677300,23.927100,1.007692,0.769179,0.991313,-0.868736,1.011549,1.154896,2.278588,127.858836,1.010550,1.055019
13,Memory latencies,lat_mem_rd_load,stride128_sz8.00000MB,ns,lower-is-better,9.710500,9.872500,10.257900,9.007700,3.173200,2.404100,4.769400,4.105400,0.912403,-8.759686,0.927625,-7.237526,1.039038,3.903773,0.757626,-24.237363,0.860779,-13.922087
13,Memory latencies,lat_mem_rd_load,stride16_sz0.00049MB,ns,lower-is-better,2.225000,2.225800,2.226000,2.226300,1.381000,1.392400,0.904900,0.904100,1.000225,0.022464,1.000584,0.058427,1.000090,0.008986,1.008255,0.825489,0.999116,-0.088408
13,Memory latencies,lat_mem_rd_load,stride16_sz0.00098MB,ns,lower-is-better,2.225000,2.225400,2.226000,2.233500,1.381200,1.388800,0.905000,0.904200,1.003640,0.363980,1.003820,0.382022,1.000270,0.026961,1.005502,0.550246,0.999116,-0.088398
13,Memory latencies,lat_mem_rd_load,stride16_sz0.00195MB,ns,lower-is-better,2.225000,2.225900,2.226000,2.226200,1.382900,1.389900,0.905000,0.904100,1.000135,0.013478,1.000539,0.053933,1.000045,0.004493,1.005062,0.506183,0.999006,-0.099448
13,Memory latencies,lat_mem_rd_load,stride16_sz0.00293MB,ns,lower-is-better,2.225000,2.225700,2.226000,2.237800,1.383600,1.388900,0.905000,0.904200,1.005436,0.543649,1.005753,0.575281,1.000135,0.013479,1.003831,0.383059,0.999116,-0.088398
13,Memory latencies,lat_mem_rd_load,stride16_sz0.00391MB,ns,lower-is-better,2.225000,2.226000,2.226000,2.229100,1.383700,1.388700,0.905000,0.904100,1.001393,0.139263,1.001843,0.184270,1.000000,0.000000,1.003614,0.361350,0.999006,-0.099448
13,Memory latencies,lat_mem_rd_load,stride16_sz0.00586MB,ns,lower-is-better,2.225000,2.225900,2.226000,2.232500,1.384200,1.391600,0.905000,0.904200,1.002965,0.296509,1.003371,0.337079,1.000045,0.004493,1.005346,0.534605,0.999116,-0.088398
13,Memory latencies,lat_mem_rd_load,stride16_sz0.00781MB,ns,lower-is-better,2.225000,2.226000,2.226000,2.226400,1.383400,1.396500,0.905000,0.904200,1.000180,0.017969,1.000629,0.062921,1.000000,0.000000,1.009469,0.946942,0.999116,-0.088398
13,Memory latencies,lat_mem_rd_load,stride16_sz0.01172MB,ns,lower-is-better,2.225000,2.226000,2.226000,2.231800,1.383800,1.390300,0.905000,0.904200,1.002606,0.260557,1.003056,0.305618,1.000000,0.000000,1.004697,0.469721,0.999116,-0.088398
13,Memory latencies,lat_mem_rd_load,stride16_sz0.01562MB,ns,lower-is-better,2.225000,2.226000,2.226000,2.226500,1.383700,1.390100,0.905000,0.904300,1.000225,0.022462,1.000674,0.067416,1.000000,0.000000,1.004625,0.462528,0.999227,-0.077348
13,Memory latencies,lat_mem_rd_load,stride16_sz0.02344MB,ns,lower-is-better,2.225000,2.226000,2.226000,2.235200,1.384000,1.393700,0.905000,0.904400,1.004133,0.413297,1.004584,0.458427,1.000000,0.000000,1.007009,0.700867,0.999337,-0.066298
13,Memory latencies,lat_mem_rd_load,stride16_sz0.03125MB,ns,lower-is-better,2.225000,2.226000,2.226000,2.226400,1.383700,1.388200,0.905000,0.904900,1.000180,0.017969,1.000629,0.062921,1.000000,0.000000,1.003252,0.325215,0.999890,-0.011050
13,Memory latencies,lat_mem_rd_load,stride16_sz0.04688MB,ns,lower-is-better,2.225700,2.226000,2.226000,2.236400,1.383900,1.396100,0.906800,0.906000,1.004672,0.467206,1.004807,0.480748,1.000000,0.000000,1.008816,0.881567,0.999118,-0.088222
13,Memory latencies,lat_mem_rd_load,stride16_sz0.06250MB,ns,lower-is-better,2.226000,2.226000,2.226300,2.226400,1.383800,1.388400,0.906000,0.906000,1.000180,0.017969,1.000180,0.017969,1.000135,0.013477,1.003324,0.332418,1.000000,0.000000
13,Memory latencies,lat_mem_rd_load,stride16_sz0.09375MB,ns,lower-is-better,2.320600,2.321800,2.322500,2.331900,1.390200,1.400300,0.906000,0.905400,1.004350,0.435007,1.004869,0.486943,1.000301,0.030149,1.007265,0.726514,0.999338,-0.066225
13,Memory latencies,lat_mem_rd_load,stride16_sz0.12500MB,ns,lower-is-better,2.321500,2.324600,2.321100,2.323300,1.388400,1.397300,0.906000,0.905200,0.999441,-0.055924,1.000775,0.077536,0.998494,-0.150564,1.006410,0.641026,0.999117,-0.088300
13,Memory latencies,lat_mem_rd_load,stride16_sz0.18750MB,ns,lower-is-better,2.320800,2.322500,2.322800,2.334000,1.393500,1.399300,0.905800,0.905100,1.004952,0.495156,1.005688,0.568769,1.000129,0.012917,1.004162,0.416218,0.999227,-0.077280
13,Memory latencies,lat_mem_rd_load,stride16_sz0.25000MB,ns,lower-is-better,2.321100,2.325400,2.328500,2.326300,1.391400,1.403400,0.906000,0.905100,1.000387,0.038703,1.002240,0.224032,1.001333,0.133310,1.008624,0.862441,0.999007,-0.099338
13,Memory latencies,lat_mem_rd_load,stride16_sz0.37500MB,ns,lower-is-better,2.330000,2.333700,2.335200,2.341700,1.391100,1.396300,0.906200,0.905500,1.003428,0.342803,1.005021,0.502146,1.000643,0.064276,1.003738,0.373805,0.999228,-0.077246
13,Memory latencies,lat_mem_rd_load,stride16_sz0.50000MB,ns,lower-is-better,2.328500,2.329400,2.329100,2.328900,1.393000,1.404300,0.906700,0.906300,0.999785,-0.021465,1.000172,0.017178,0.999871,-0.012879,1.008112,0.811199,0.999559,-0.044116
13,Memory latencies,lat_mem_rd_load,stride16_sz0.75000MB,ns,lower-is-better,2.328700,2.329900,2.329600,2.338800,1.407000,1.424700,0.907200,0.906800,1.003820,0.381991,1.004337,0.433718,0.999871,-0.012876,1.012580,1.257996,0.999559,-0.044092
13,Memory latencies,lat_mem_rd_load,stride16_sz1.00000MB,ns,lower-is-better,2.330700,2.330300,2.332000,2.333900,1.389000,1.420800,0.907800,0.907200,1.001545,0.154487,1.001373,0.137298,1.000730,0.072952,1.022894,2.289417,0.999339,-0.066094
13,Memory latencies,lat_mem_rd_load,stride16_sz1.50000MB,ns,lower-is-better,2.333200,2.331100,2.332900,2.341500,1.394300,1.406000,0.907600,0.907100,1.004461,0.446141,1.003557,0.355735,1.000772,0.077217,1.008391,0.839131,0.999449,-0.055090
13,Memory latencies,lat_mem_rd_load,stride16_sz12.00000MB,ns,lower-is-better,2.348400,2.348000,2.352700,2.368200,1.395800,1.425000,0.951400,0.946700,1.008603,0.860307,1.008431,0.843127,1.002002,0.200170,1.020920,2.091990,0.995060,-0.494009
13,Memory latencies,lat_mem_rd_load,stride16_sz16.00000MB,ns,lower-is-better,2.348300,2.351700,2.353600,2.357400,1.397600,1.499800,1.049300,1.047500,1.002424,0.242378,1.003875,0.387514,1.000808,0.080793,1.073125,7.312536,0.998285,-0.171543
13,Memory latencies,lat_mem_rd_load,stride16_sz2.00000MB,ns,lower-is-better,2.335000,2.333100,2.336200,2.333500,1.395900,1.393400,0.908000,0.907100,1.000171,0.017145,0.999358,-0.064240,1.001329,0.132870,0.998209,-0.179096,0.999009,-0.099119
13,Memory latencies,lat_mem_rd_load,stride16_sz24.00000MB,ns,lower-is-better,2.358200,2.364200,2.361200,2.375500,1.399800,1.488000,1.204800,1.211400,1.004780,0.477963,1.007336,0.733610,0.998731,-0.126893,1.063009,6.300900,1.005478,0.547809
13,Memory latencies,lat_mem_rd_load,stride16_sz3.00000MB,ns,lower-is-better,2.344100,2.343900,2.345400,2.343200,1.394800,1.401100,0.909700,0.908900,0.999701,-0.029865,0.999616,-0.038394,1.000640,0.063996,1.004517,0.451678,0.999121,-0.087941
13,Memory latencies,lat_mem_rd_load,stride16_sz32.00000MB,ns,lower-is-better,2.352500,2.356100,2.358200,2.362200,1.401900,1.459300,1.215000,1.217000,1.002589,0.258902,1.004123,0.412327,1.000891,0.089130,1.040944,4.094443,1.001646,0.164609
13,Memory latencies,lat_mem_rd_load,stride16_sz4.00000MB,ns,lower-is-better,2.354600,2.355400,2.356500,2.332200,1.394500,1.404600,0.907500,0.907100,0.990150,-0.984971,0.990487,-0.951329,1.000467,0.046701,1.007243,0.724274,0.999559,-0.044077
13,Memory latencies,lat_mem_rd_load,stride16_sz48.00000MB,ns,lower-is-better,2.360900,2.355800,2.360800,2.379100,1.404200,1.442800,1.211700,1.216700,1.009890,0.989048,1.007709,0.770892,1.002122,0.212242,1.027489,2.748896,1.004126,0.412643
13,Memory latencies,lat_mem_rd_load,stride16_sz6.00000MB,ns,lower-is-better,2.362900,2.364800,2.363700,2.347500,1.394900,1.400000,0.910600,0.908300,0.992684,-0.731563,0.993483,-0.651742,0.999535,-0.046516,1.003656,0.365618,0.997474,-0.252581
13,Memory latencies,lat_mem_rd_load,stride16_sz64.00000MB,ns,lower-is-better,2.352500,2.360100,2.357500,2.369500,1.405700,1.447900,1.215500,1.219300,1.003983,0.398288,1.007226,0.722635,0.998898,-0.110165,1.030021,3.002063,1.003126,0.312629
13,Memory latencies,lat_mem_rd_load,stride16_sz8.00000MB,ns,lower-is-better,2.345900,2.352200,2.352000,2.348800,1.395000,1.401800,0.922500,0.913600,0.998555,-0.144546,1.001236,0.123620,0.999915,-0.008503,1.004875,0.487455,0.990352,-0.964770
13,Memory latencies,lat_mem_rd_load,stride256_sz0.00049MB,ns,lower-is-better,2.225000,2.225700,2.226000,2.226200,1.381000,1.396100,0.905000,0.904500,1.000225,0.022465,1.000539,0.053933,1.000135,0.013479,1.010934,1.093411,0.999448,-0.055249
13,Memory latencies,lat_mem_rd_load,stride256_sz0.00098MB,ns,lower-is-better,2.225000,2.225600,2.226000,2.231700,1.381000,1.387700,0.904800,0.904500,1.002741,0.274083,1.003011,0.301124,1.000180,0.017973,1.004852,0.485156,0.999668,-0.033156
13,Memory latencies,lat_mem_rd_load,stride256_sz0.00195MB,ns,lower-is-better,2.225000,2.225800,2.226000,2.226200,1.382600,1.389300,0.904900,0.904500,1.000180,0.017971,1.000539,0.053933,1.000090,0.008986,1.004846,0.484594,0.999558,-0.044204
13,Memory latencies,lat_mem_rd_load,stride256_sz0.00293MB,ns,lower-is-better,2.225000,2.225800,2.226000,2.235200,1.383400,1.402200,0.905000,0.904500,1.004223,0.422320,1.004584,0.458427,1.000090,0.008986,1.013590,1.358971,0.999448,-0.055249
13,Memory latencies,lat_mem_rd_load,stride256_sz0.00391MB,ns,lower-is-better,2.225000,2.225800,2.226000,2.226700,1.383900,1.388400,0.905000,0.904500,1.000404,0.040435,1.000764,0.076404,1.000090,0.008986,1.003252,0.325168,0.999448,-0.055249
